vote_id,date,label,code,committee_responsible,rapporteur
170486,2024-11-14,EU actions against the Russian shadow fleets and ensuring a full enforcement of sanctions against Russia (Amendment 6 to Section 15),,,
170489,2024-11-14,EU actions against the Russian shadow fleets and ensuring a full enforcement of sanctions against Russia (to Section 16),,,
170492,2024-11-14,EU actions against the Russian shadow fleets and ensuring a full enforcement of sanctions against Russia (Amendment 5 to),,,
170665,2024-11-25,Monday’s agenda – Request by The Left Group (to),,,
170667,2024-11-25,Wednesday’s agenda (to),,,
170622,2024-11-26,Objection pursuant to Rule 115(2) and (3): Genetically modified maize MON 89034 × 1507 × NK603 (Amendment 2 to Section 2),,,
170623,2024-11-26,Objection pursuant to Rule 115(2) and (3): Genetically modified maize MON 89034 × 1507 × NK603 (Amendment 1 to),,,
170624,2024-11-26,Objection pursuant to Rule 115(2) and (3): Genetically modified maize MON 89034 × 1507 × NK603 (to),,,
170628,2024-11-26,Objection pursuant to Rule 115(2) and (3): Genetically modified cotton COT102 (to),,,
170625,2024-11-26,Objection pursuant to Rule 115(2) and (3): Genetically modified maize MON 89034 × 1507 × MON 88017 × 59122 and eight of its sub-combinations (Amendment 2 to Section 2),,,
170626,2024-11-26,Objection pursuant to Rule 115(2) and (3): Genetically modified maize MON 89034 × 1507 × MON 88017 × 59122 and eight of its sub-combinations (Amendment 1 to),,,
170627,2024-11-26,Objection pursuant to Rule 115(2) and (3): Genetically modified maize MON 89034 × 1507 × MON 88017 × 59122 and eight of its sub-combinations (to),,,
170638,2024-11-26,Objection pursuant to Rule 115(2) and (3): Genetically modified maize MON 810 (to),,,
170639,2024-11-26,Objection pursuant to Rule 115(2) and (3): Genetically modified maize DP915635 (Amendment 2 to Section 2),,,
170640,2024-11-26,Objection pursuant to Rule 115(2) and (3): Genetically modified maize DP915635 (Amendment 1 to),,,
170641,2024-11-26,Objection pursuant to Rule 115(2) and (3): Genetically modified maize DP915635 (to),,,
170634,2024-11-26,Objection pursuant to Rule 115(2) and (3): Genetically modified maize DP23211 (Amendment 2 to Section 2),,,
170635,2024-11-26,Objection pursuant to Rule 115(2) and (3): Genetically modified maize DP23211 (Amendment 1 to),,,
170636,2024-11-26,Objection pursuant to Rule 115(2) and (3): Genetically modified maize DP23211 (to),,,
170629,2024-11-26,Objection pursuant to Rule 115(2) and (3): Genetically modified maize DP202216 (Amendment 2 to Section 2),,,
170630,2024-11-26,Objection pursuant to Rule 115(2) and (3): Genetically modified maize DP202216 (Amendment 1 to),,,
170631,2024-11-26,Objection pursuant to Rule 115(2) and (3): Genetically modified maize DP202216 (to),,,
170637,2024-11-26,Objection pursuant to Rule 115(2) and (3): Genetically modified maize MON 94804 (to),,,
170722,2024-11-27,Presentation by the President-elect of the Commission of the College of Commissioners and its programme (to),,,
170723,2024-11-27,Presentation by the President-elect of the Commission of the College of Commissioners and its programme (to Section 3),,,
170724,2024-11-27,Presentation by the President-elect of the Commission of the College of Commissioners and its programme (to Section 7),,,
170725,2024-11-27,Presentation by the President-elect of the Commission of the College of Commissioners and its programme (to Section 11),,,
170726,2024-11-27,Presentation by the President-elect of the Commission of the College of Commissioners and its programme (to),,,
170611,2024-11-27,Election of the Commission (to),,,
170671,2024-11-27,Amending Regulation (EU) 2018/1806 as regards Vanuatu ***I (Commission proposal),A10-0015/2024,"Civil Liberties, Justice and Home Affairs. Rapporteur: Paulo Cunha (A10-0015/2024)",Paulo Cunha
170721,2024-11-27,Objection pursuant to Rule 114(3): Measures to reduce incidental catches of common dolphin (Delphinus delphis) and other small cetaceans in the Bay of Biscay (to),,,
170670,2024-11-27,Mobilisation of the European Union Solidarity Fund to provide assistance to Germany and Italy relating to floods occurred in 2024 (to),A10-0020/2024,Budgets. Rapporteur: Giuseppe Lupo (A10-0020/2024),Giuseppe Lupo
170632,2024-11-27,"Draft amending budget No 5/2024: adjustment in payment appropriations, update of revenues and other technical updates (to)",A10-0017/2024,Budgets. Rapporteur: Siegfried Mureşan (A10-0017/2024),Siegfried Mureşan
170621,2024-11-27,2025 budgetary procedure: Joint text (to),A10-0014/2024,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0014/2024),
170875,2024-11-28,"Hong Kong, notably the cases of Jimmy Lai and the 45 activists recently convicted under the national security law (to)",,,
170870,2024-11-28,The increasing and systematic repression of women in Iran (Amendment 1 to Section 1),,,
170871,2024-11-28,The increasing and systematic repression of women in Iran (to),,,
170880,2024-11-28,"The shrinking space for civil society in Cambodia, in particular the case of the labour rights organisation CENTRAL (to)",,,
170853,2024-11-28,Georgia's worsening democratic crisis following the recent parliamentary elections and alleged electoral fraud (Amendment 1 to Section 1),,,
170854,2024-11-28,Georgia's worsening democratic crisis following the recent parliamentary elections and alleged electoral fraud (Amendment 2 to Section 1),,,
170857,2024-11-28,Georgia's worsening democratic crisis following the recent parliamentary elections and alleged electoral fraud (to Section 10),,,
170858,2024-11-28,Georgia's worsening democratic crisis following the recent parliamentary elections and alleged electoral fraud (to Section 11),,,
170861,2024-11-28,Georgia's worsening democratic crisis following the recent parliamentary elections and alleged electoral fraud (to Section 12),,,
170869,2024-11-28,Georgia's worsening democratic crisis following the recent parliamentary elections and alleged electoral fraud (Amendment 7 to Section 21),,,
170865,2024-11-28,Georgia's worsening democratic crisis following the recent parliamentary elections and alleged electoral fraud (to),,,
170866,2024-11-28,Georgia's worsening democratic crisis following the recent parliamentary elections and alleged electoral fraud (to),,,
170918,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (Amendment 3 to Section 2),,,
170919,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (Amendment 4 to Section 2),,,
170882,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (Amendment 8 to Section 4),,,
170885,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (to Section 4),,,
170888,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (to Section 5),,,
170889,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (Amendment 9 to Section 5),,,
170890,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (Amendment 10 to Section 11),,,
170892,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (to Section 13),,,
170893,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (to Section 13),,,
170894,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (to Section 13),,,
170895,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (to Section 13),,,
170896,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (to Section 13),,,
170920,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (Amendment 5 to Section 13),,,
170899,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (Amendment 12 to Section 14),,,
170903,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (to Section 16),,,
170906,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (to Section 17),,,
170908,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (to Section 19),,,
170909,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (to Section 19),,,
170910,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (to Section 19),,,
170911,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (to Section 19),,,
170921,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (Amendment 6 to Section 19),,,
170922,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (Amendment 7 to Section 19),,,
170916,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (to),,,
170923,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (Amendment 1 to),,,
170924,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (Amendment 2 to),,,
170917,2024-11-28,Reinforcing EU’s unwavering support to Ukraine against Russia’s war of aggression and the increasing military cooperation between North Korea and Russia (to),,,
170727,2024-11-28,Recommendation on smoke- and aerosol-free environments (Amendment 13 to Section 1),,,
170728,2024-11-28,Recommendation on smoke- and aerosol-free environments (Amendment 20 to Section 1),,,
170729,2024-11-28,Recommendation on smoke- and aerosol-free environments (Amendment 10 to Section 2),,,
170733,2024-11-28,Recommendation on smoke- and aerosol-free environments (Amendment 15 to Section 4),,,
170734,2024-11-28,Recommendation on smoke- and aerosol-free environments (Amendment 11 to Section 4),,,
170736,2024-11-28,Recommendation on smoke- and aerosol-free environments (Amendment 16 to Section 5),,,
170737,2024-11-28,Recommendation on smoke- and aerosol-free environments (Amendment 16 to Section 5),,,
170739,2024-11-28,Recommendation on smoke- and aerosol-free environments (Amendment 17 to Section 6),,,
170740,2024-11-28,Recommendation on smoke- and aerosol-free environments (Amendment 21 to Section 6),,,
170742,2024-11-28,Recommendation on smoke- and aerosol-free environments (to Section 6),,,
170743,2024-11-28,Recommendation on smoke- and aerosol-free environments (to Section 6),,,
170744,2024-11-28,Recommendation on smoke- and aerosol-free environments (Amendment 18 to Section 7),,,
170867,2024-11-28,Recommendation on smoke- and aerosol-free environments (Amendment 19 to Section 12),,,
170755,2024-11-28,Recommendation on smoke- and aerosol-free environments (Amendment 12 to),,,
170756,2024-11-28,Recommendation on smoke- and aerosol-free environments (to),,,
170759,2024-11-28,Recommendation on smoke- and aerosol-free environments (to),,,
170765,2024-11-28,Recommendation on smoke- and aerosol-free environments (to),,,
170767,2024-11-28,Recommendation on smoke- and aerosol-free environments (to Section 2),,,
170768,2024-11-28,Recommendation on smoke- and aerosol-free environments (to Section 2),,,
171182,2024-12-17,Deforestation Regulation: provisions relating to the date of application ***I (Commission proposal),C10-0119/2024,"the Environment, Climate and Food Safety. Rapporteur: Christine Schneider",Christine Schneider
171166,2024-12-17,Regional Emergency Support: RESTORE ***I (Commission proposal),A10-0031/2024,Employment and Social Affairs - Committee on Regional Development. Rapporteurs: Andrzej Buła and Younous Omarjee (A10-0031/2024),
171125,2024-12-17,Specific measures under the European Agricultural Fund for Rural Development (EAFRD) for Member States affected by natural disasters ***I (Commission proposal),A10-0026/2024,Agriculture and Rural Development. Rapporteur: Veronika Vrecionová (A10-0026/2024),Veronika Vrecionová
171138,2024-12-17,Forest reproductive material of the ‘tested’ category ***I (Commission proposal),A10-0022/2024,Agriculture and Rural Development. Rapporteur: Veronika Vrecionová (A10-0022/2024),Veronika Vrecionová
171124,2024-12-17,Mobilisation of the European Globalisation Adjustment Fund: application EGF/2024/002 BE/Limburg machinery and paper – Belgium (to),A10-0019/2024,Budgets. Rapporteur: Matjaž Nemec (A10-0019/2024),Matjaž Nemec
171185,2024-12-17,Activities of the European Ombudsman – annual report 2023 (Amendment 4 to Section 12),A10-0016/2024,Petitions. Rapporteur: Alex Agius Saliba (A10-0016/2024),Alex Agius Saliba
171187,2024-12-17,Activities of the European Ombudsman – annual report 2023 (Amendment 7 to Section 12),A10-0016/2024,Petitions. Rapporteur: Alex Agius Saliba (A10-0016/2024),Alex Agius Saliba
171188,2024-12-17,Activities of the European Ombudsman – annual report 2023 (Amendment 5 to Section 13),A10-0016/2024,Petitions. Rapporteur: Alex Agius Saliba (A10-0016/2024),Alex Agius Saliba
171192,2024-12-17,Activities of the European Ombudsman – annual report 2023 (Amendment 1 to Section 13),A10-0016/2024,Petitions. Rapporteur: Alex Agius Saliba (A10-0016/2024),Alex Agius Saliba
171193,2024-12-17,Activities of the European Ombudsman – annual report 2023 (Amendment 6 to Section 13),A10-0016/2024,Petitions. Rapporteur: Alex Agius Saliba (A10-0016/2024),Alex Agius Saliba
171195,2024-12-17,Activities of the European Ombudsman – annual report 2023 (Amendment 2 to Section 19),A10-0016/2024,Petitions. Rapporteur: Alex Agius Saliba (A10-0016/2024),Alex Agius Saliba
171196,2024-12-17,Activities of the European Ombudsman – annual report 2023 (Amendment 3 to Section 27),A10-0016/2024,Petitions. Rapporteur: Alex Agius Saliba (A10-0016/2024),Alex Agius Saliba
171133,2024-12-17,Activities of the European Ombudsman – annual report 2023 (to),A10-0016/2024,Petitions. Rapporteur: Alex Agius Saliba (A10-0016/2024),Alex Agius Saliba
171281,2024-12-18,Amendment of Annex VI – Powers and responsibilities of the standing committees (Amendment 6 to Section 1),,Security and Defence and a Standing Committee on Public Health (2024/2115(RSO)) (B10-0215/2024),
171282,2024-12-18,Amendment of Annex VI – Powers and responsibilities of the standing committees (Amendment 1 to Section 2),,Security and Defence and a Standing Committee on Public Health (2024/2115(RSO)) (B10-0215/2024),
171283,2024-12-18,Amendment of Annex VI – Powers and responsibilities of the standing committees (Amendment 2 to Section 2),,Security and Defence and a Standing Committee on Public Health (2024/2115(RSO)) (B10-0215/2024),
171284,2024-12-18,Amendment of Annex VI – Powers and responsibilities of the standing committees (Amendment 7 to Section 4),,Security and Defence and a Standing Committee on Public Health (2024/2115(RSO)) (B10-0215/2024),
171285,2024-12-18,Amendment of Annex VI – Powers and responsibilities of the standing committees (Amendment 8 to Section 4),,Security and Defence and a Standing Committee on Public Health (2024/2115(RSO)) (B10-0215/2024),
171286,2024-12-18,Amendment of Annex VI – Powers and responsibilities of the standing committees (Amendment 4 to Section 4),,Security and Defence and a Standing Committee on Public Health (2024/2115(RSO)) (B10-0215/2024),
171287,2024-12-18,Amendment of Annex VI – Powers and responsibilities of the standing committees (Amendment 9 to Section 4 (after point 2)),,Security and Defence and a Standing Committee on Public Health (2024/2115(RSO)) (B10-0215/2024),
171289,2024-12-18,Amendment of Annex VI – Powers and responsibilities of the standing committees (to Section 4),,Security and Defence and a Standing Committee on Public Health (2024/2115(RSO)) (B10-0215/2024),
171291,2024-12-18,Amendment of Annex VI – Powers and responsibilities of the standing committees (Amendment 15 to Section 4),,Security and Defence and a Standing Committee on Public Health (2024/2115(RSO)) (B10-0215/2024),
171292,2024-12-18,Amendment of Annex VI – Powers and responsibilities of the standing committees (Amendment 16 to Section 4),,Security and Defence and a Standing Committee on Public Health (2024/2115(RSO)) (B10-0215/2024),
171295,2024-12-18,Amendment of Annex VI – Powers and responsibilities of the standing committees (to Section 4),,Security and Defence and a Standing Committee on Public Health (2024/2115(RSO)) (B10-0215/2024),
171296,2024-12-18,Amendment of Annex VI – Powers and responsibilities of the standing committees (to Section 4),,Security and Defence and a Standing Committee on Public Health (2024/2115(RSO)) (B10-0215/2024),
171297,2024-12-18,Amendment of Annex VI – Powers and responsibilities of the standing committees (to),,Security and Defence and a Standing Committee on Public Health (2024/2115(RSO)) (B10-0215/2024),
171265,2024-12-18,"Setting up a Special Committee on the European Democracy Shield, and defining its responsibilities, numerical strength and term of office (Amendment 2 to Section 1)",,"the European Democracy Shield, and defining its responsibilities, numerical strength and term of office (vote) - Wednesday, 18 December 2024",
171266,2024-12-18,"Setting up a Special Committee on the European Democracy Shield, and defining its responsibilities, numerical strength and term of office (Amendment 3 to Section 1)",,"the European Democracy Shield, and defining its responsibilities, numerical strength and term of office (vote) - Wednesday, 18 December 2024",
171267,2024-12-18,"Setting up a Special Committee on the European Democracy Shield, and defining its responsibilities, numerical strength and term of office (Amendment 4 to Section 1)",,"the European Democracy Shield, and defining its responsibilities, numerical strength and term of office (vote) - Wednesday, 18 December 2024",
171268,2024-12-18,"Setting up a Special Committee on the European Democracy Shield, and defining its responsibilities, numerical strength and term of office (Amendment 5 to Section 1)",,"the European Democracy Shield, and defining its responsibilities, numerical strength and term of office (vote) - Wednesday, 18 December 2024",
171269,2024-12-18,"Setting up a Special Committee on the European Democracy Shield, and defining its responsibilities, numerical strength and term of office (Amendment 6 to Section 1)",,"the European Democracy Shield, and defining its responsibilities, numerical strength and term of office (vote) - Wednesday, 18 December 2024",
171270,2024-12-18,"Setting up a Special Committee on the European Democracy Shield, and defining its responsibilities, numerical strength and term of office (Amendment 1 to)",,"the European Democracy Shield, and defining its responsibilities, numerical strength and term of office (vote) - Wednesday, 18 December 2024",
171271,2024-12-18,"Setting up a Special Committee on the European Democracy Shield, and defining its responsibilities, numerical strength and term of office (to)",,"the European Democracy Shield, and defining its responsibilities, numerical strength and term of office (vote) - Wednesday, 18 December 2024",
171272,2024-12-18,"Setting up a Special Committee on the Housing Crisis in the European Union, and defining its responsibilities, numerical strength and term of office (Amendment 13 to Section 1)",,"the Housing Crisis in the European Union, and defining its responsibilities, numerical strength and term of office (vote) - Wednesday, 18 December 2024",
171273,2024-12-18,"Setting up a Special Committee on the Housing Crisis in the European Union, and defining its responsibilities, numerical strength and term of office (Amendment 10 to Section 1)",,"the Housing Crisis in the European Union, and defining its responsibilities, numerical strength and term of office (vote) - Wednesday, 18 December 2024",
171274,2024-12-18,"Setting up a Special Committee on the Housing Crisis in the European Union, and defining its responsibilities, numerical strength and term of office (Amendment 14 to Section 1)",,"the Housing Crisis in the European Union, and defining its responsibilities, numerical strength and term of office (vote) - Wednesday, 18 December 2024",
171275,2024-12-18,"Setting up a Special Committee on the Housing Crisis in the European Union, and defining its responsibilities, numerical strength and term of office (Amendment 11 to Section 1)",,"the Housing Crisis in the European Union, and defining its responsibilities, numerical strength and term of office (vote) - Wednesday, 18 December 2024",
171276,2024-12-18,"Setting up a Special Committee on the Housing Crisis in the European Union, and defining its responsibilities, numerical strength and term of office (Amendment 16 to Section 1)",,"the Housing Crisis in the European Union, and defining its responsibilities, numerical strength and term of office (vote) - Wednesday, 18 December 2024",
171277,2024-12-18,"Setting up a Special Committee on the Housing Crisis in the European Union, and defining its responsibilities, numerical strength and term of office (Amendment 8 to)",,"the Housing Crisis in the European Union, and defining its responsibilities, numerical strength and term of office (vote) - Wednesday, 18 December 2024",
171278,2024-12-18,"Setting up a Special Committee on the Housing Crisis in the European Union, and defining its responsibilities, numerical strength and term of office (Amendment 9 to)",,"the Housing Crisis in the European Union, and defining its responsibilities, numerical strength and term of office (vote) - Wednesday, 18 December 2024",
171279,2024-12-18,"Setting up a Special Committee on the Housing Crisis in the European Union, and defining its responsibilities, numerical strength and term of office (Amendment 12 to)",,"the Housing Crisis in the European Union, and defining its responsibilities, numerical strength and term of office (vote) - Wednesday, 18 December 2024",
171280,2024-12-18,"Setting up a Special Committee on the Housing Crisis in the European Union, and defining its responsibilities, numerical strength and term of office (to)",,"the Housing Crisis in the European Union, and defining its responsibilities, numerical strength and term of office (vote) - Wednesday, 18 December 2024",
171158,2024-12-18,EC-Pacific States Interim Partnership Agreement: accession of Tonga *** (to),A10-0023/2024,International Trade. Rapporteur: Dariusz Joński (A10-0023/2024),Dariusz Joński
171159,2024-12-18,"Conclusion, on behalf of the European Union, of the United Nations Convention on Transparency in Treaty-based Investor-State Arbitration *** (to)",A10-0021/2024,International Trade. Rapporteur: Anna Cavazzini (A10-0021/2024),Anna Cavazzini
171161,2024-12-18,EC-Pacific States Interim Partnership Agreement: accession of Niue *** (to),A10-0024/2024,International Trade. Rapporteur: Dariusz Joński (A10-0024/2024),Dariusz Joński
171160,2024-12-18,EC-Pacific States Interim Partnership Agreement: accession of Tuvalu *** (to),A10-0025/2024,International Trade. Rapporteur: Dariusz Joński (A10-0025/2024),Dariusz Joński
171398,2024-12-19,"11th year of the occupation of the Autonomous Republic of Crimea and the city of Sevastopol by the Russian Federation and the deteriorating human rights situation in occupied Crimea, notably the cases of Iryna Danylovych, Tofik Abdulhaziiev and Amet Suleymanov (to)",,,
171397,2024-12-19,"Human rights situation in Kyrgyzstan, in particular the case of Temirlan Sultanbekov (to)",,,
171394,2024-12-19,"Continued repression of civil society and independent media in Azerbaijan and the cases of Dr Gubad Ibadoghlu, Anar Mammadli, Kamran Mammadli, Rufat Safarov and Meydan TV (Amendment 1 to Section 6)",,,
171395,2024-12-19,"Continued repression of civil society and independent media in Azerbaijan and the cases of Dr Gubad Ibadoghlu, Anar Mammadli, Kamran Mammadli, Rufat Safarov and Meydan TV (to Section 6)",,,
171396,2024-12-19,"Continued repression of civil society and independent media in Azerbaijan and the cases of Dr Gubad Ibadoghlu, Anar Mammadli, Kamran Mammadli, Rufat Safarov and Meydan TV (to)",,,
171364,2024-12-19,Amending Directive 2009/38/EC as regards the establishment and functioning of European Works Councils and the effective enforcement of transnational information and consultation rights ***I (to),,Employment and Social Affairs. Rapporteur: Dennis Radtke (A10-0029/2024),Dennis Radtke
171299,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171300,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171301,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (Amendment 2 to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171302,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (Amendment 12 to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171303,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (Amendment 14 to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171305,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171306,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171307,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171308,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (Amendment 3 to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171309,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (Amendment 4 to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171311,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171312,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171314,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171315,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171316,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171317,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171318,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171320,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171321,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171323,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171324,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171326,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171327,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171328,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (Amendment 5 to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171329,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (Amendment 6 to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171330,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (Amendment 7 to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171331,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (Amendment 8 to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171332,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (Amendment 17 to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171334,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
171335,2024-12-19,Recommendation to the Council on the EU priorities for the 69th session of the UN Commission on the Status of Women (to Section 1),,Women’s Rights and Gender Equality. Rapporteur: Lina Gálvez (A10-0030/2024),Lina Gálvez
